url,titleen,budget,boxdom,boxint,boxtot
https://www.boxofficemojo.com/search/?q=Singin'+in+the+Rain,Singin' in the Rain,nan,"$1,826,108","$38,948","$1,865,056"
https://www.boxofficemojo.com/search/?q=Raiders+of+the+Lost+Ark,Indiana Jones and the Raiders of the Lost Ark,"$18,000,000","$248,159,971","$141,766,000","$389,925,971"
https://www.boxofficemojo.com/search/?q=Les+enfants+du+paradis,Children of Paradise,nan,"$36,986","$5,795","$42,781"
https://www.boxofficemojo.com/search/?q=Warrior,Warrior,"$25,000,000","$13,657,115","$9,651,500","$23,308,615"
https://www.boxofficemojo.com/search/?q=The+Grand+Budapest+Hotel,The Grand Budapest Hotel,"$25,000,000","$59,301,324","$113,643,202","$172,944,526"
https://www.boxofficemojo.com/search/?q=Jurassic+Park,Jurassic Park,"$63,000,000","$404,214,720","$629,713,583","$1,033,928,303"
https://www.boxofficemojo.com/search/?q=The+Shining,The Shining,"$19,000,000","$45,332,952","$1,666,342","$46,999,294"
https://www.boxofficemojo.com/search/?q=Terminator+2+:+Judgement+Day,Terminator 2: Judgment Day,"$102,000,000","$205,881,154","$312,106,698","$520,881,154"
https://www.boxofficemojo.com/search/?q=Mary+and+Max,Mary and Max,nan,"A tale of friendship between two unlikely pen pals: Mary, a lonely, eight-year-old girl living in the suburbs of Melbourne, and Max, a forty-four-year old, severely obese man living in New York.","$1,740,429","$1,740,429"
https://www.boxofficemojo.com/search/?q=120+battements+Par+Minute,BPM (Beats Per Minute),nan,"$125,189","$7,579,180","$7,704,369"
https://www.boxofficemojo.com/search/?q=Saving+Mr.+Banks,Saving Mr. Banks,"$35,000,000","$83,301,580","$34,566,404","$117,867,984"
https://www.boxofficemojo.com/search/?q=The+Nightmare+Before+Christmas,The Nightmare Before Christmas,nan,"$77,368,668","$14,122,579","$91,491,247"
https://www.boxofficemojo.com/search/?q=Lone+Survivor,Lone Survivor,"$40,000,000","$125,095,601","$29,707,311","$154,802,912"
https://www.boxofficemojo.com/search/?q=Agassi,Classic Again,nan,"In a love triangle that miraculously mirrors her mother's romance years ago, a young woman let's her heart lead.","$175,027","$175,027"
https://www.boxofficemojo.com/search/?q=A+Star+Is+Born,A Star Is Born,"$36,000,000","$215,288,866","$220,900,000","$436,188,866"
https://www.boxofficemojo.com/search/?q=M,M,nan,"When the police in a German city are unable to catch a child-murderer, other criminals join in the manhunt.",,"$35,566"
https://www.boxofficemojo.com/search/?q=American+Beauty,American Beauty,"$15,000,000","$130,096,601","$226,200,000","$356,296,601"
https://www.boxofficemojo.com/search/?q=Divorzio+all'Italiana,Divorce Italian Style,nan,"A married Sicilian baron falls in love with his cousin and vows to wed her, but with divorce illegal he must concoct a crime of passion to do away with his wife.","$131,467","$131,467"
https://www.boxofficemojo.com/search/?q=Tout+en+haut+du+monde,Long Way North,nan,"In 1882, a young Russian aristocrat goes on an epic adventure to find out what happened to her grandfather and save her family's reputation.","$60,352","$60,352"
https://www.boxofficemojo.com/search/?q=The+Boat+That+Rocked,Pirate Radio,"$50,000,000","$8,017,917","$28,330,867","$36,348,784"
https://www.boxofficemojo.com/search/?q=Soshite+Chichi+ni+Naru,"Like Father, Like Son",nan,"$334,616","$36,835,547","$37,170,163"
https://www.boxofficemojo.com/search/?q=The+Revenant,The Revenant,"$135,000,000","$183,637,894","$349,312,609","$532,950,503"
https://www.boxofficemojo.com/search/?q=The+Hobbit:+The+Desolation+of+Smaug,The Hobbit: The Desolation of Smaug,nan,"$258,366,855","$700,000,000","$958,366,855"
https://www.boxofficemojo.com/search/?q=The+Perks+of+Being+a+Wallflower,The Perks of Being a Wallflower,nan,"$17,742,948","$15,641,179","$33,384,127"
https://www.boxofficemojo.com/search/?q=Das+schweigende+Klassenzimmer,The Silent Revolution,nan,A group of twelfth-grade pupils decide to show their solidarity with the victims of the 1956 Hungarian uprising by staging two minutes of silence during lessons.,"$1,233,064","$1,233,064"
https://www.boxofficemojo.com/search/?q=Moana,Moana,nan,"$248,757,044","$394,593,954","$643,350,998"
https://www.boxofficemojo.com/search/?q=The+Wolf+Of+Wall+Street,The Wolf of Wall Street,"$100,000,000","$116,900,694","$275,100,000","$392,000,694"
https://www.boxofficemojo.com/search/?q=Guardians+Of+The+Galaxy,Guardians of the Galaxy,"$170,000,000","$333,718,600","$439,631,547","$773,350,147"
https://www.boxofficemojo.com/search/?q=Die+Hard,Die Hard,"$28,000,000","$83,844,093","$57,759,104","$141,603,197"
https://www.boxofficemojo.com/search/?q=The+Fifth+Element,The Fifth Element,nan,"$63,820,180","$200,100,000","$263,920,180"
https://www.boxofficemojo.com/search/?q=Tangled,Tangled,"$260,000,000","$200,821,936","$391,640,880","$592,462,816"
https://www.boxofficemojo.com/search/?q=Some+Like+It+Hot,Some Like It Hot,nan,"After two male musicians witness a mob hit, they flee the state in an all-female band disguised as women, but further complications set in.","$195,088","$195,088"
https://www.boxofficemojo.com/search/?q=Platoon,Platoon,"$6,000,000","$138,530,565","$15,067","$138,545,632"
https://www.boxofficemojo.com/search/?q=Le+Nom+de+la+Rose,The Name of the Rose,nan,An intellectually nonconformist friar investigates a series of mysterious deaths in an isolated abbey.,,"$7,153,487"
https://www.boxofficemojo.com/search/?q=Ombline,Ombline,nan,The journey of a young mother in a prison with her baby boy.,"$8,817","$8,817"
https://www.boxofficemojo.com/search/?q=The+Fault+In+Our+Stars,The Fault in Our Stars,"$12,000,000","$124,872,350","$182,294,484","$307,166,834"
https://www.boxofficemojo.com/search/?q=The+Hobbit:+An+Unexpected+Journey,The Hobbit: An Unexpected Journey,nan,"$303,003,568","$714,000,000","$1,017,003,568"
https://www.boxofficemojo.com/search/?q=Starbuck,Delivery Man,"$26,000,000","$30,664,106","$22,456,240","$53,120,346"
https://www.boxofficemojo.com/search/?q=Omoide+no+Marnie,When Marnie Was There,nan,"$561,085","$34,388,482","$34,949,567"
https://www.boxofficemojo.com/search/?q=Braveheart,Braveheart,"$72,000,000","$75,609,945","$137,606,271","$212,215,441"
https://www.boxofficemojo.com/search/?q=Colonia,Colonia,nan,"$15,709","$3,605,337","$3,621,046"
https://www.boxofficemojo.com/search/?q=Gifted,Gifted,"$7,000,000","$24,801,212","$18,268,042","$43,069,254"
https://www.boxofficemojo.com/search/?q=Jagten,The Hunt,nan,"$613,308","$15,229,966","$15,843,274"
https://www.boxofficemojo.com/search/?q=Southpaw,Southpaw,"$30,000,000","$52,421,953","$39,548,874","$91,970,827"
https://www.boxofficemojo.com/search/?q=Salinui+chueok,Memories of Murder,nan,"$15,357","$1,142,805","$1,158,162"
https://www.boxofficemojo.com/search/?q=Eternal+Sunshine+of+the+Spotless+Mind,Eternal Sunshine of the Spotless Mind,"$20,000,000","$34,400,301","$39,636,414","$74,036,715"
https://www.boxofficemojo.com/search/?q=Kaze+no+tani+no+Naushika,Nausicaä of the Valley of the Wind,nan,"$495,770","$8,240,736","$8,736,506"
https://www.boxofficemojo.com/search/?q=La+grande+illusion,La Grande Illusion,nan,"During WWI, two French soldiers are captured and imprisoned in a German P.O.W. camp. Several escape attempts follow until they are eventually sent to a seemingly inescapable fortress.","$19,821","$19,821"
https://www.boxofficemojo.com/search/?q=Kingsman:+The+Secret+Service,Kingsman: The Secret Service,"$81,000,000","$128,261,724","$286,089,822","$414,351,546"
https://www.boxofficemojo.com/search/?q=Mystic+River,Mystic River,"$25,000,000","$90,135,191","$66,460,000","$156,595,191"
https://www.boxofficemojo.com/search/?q=Double+Indemnity,Double Indemnity,nan,An insurance representative lets himself be talked by a seductive housewife into a murder/insurance fraud scheme that arouses the suspicion of an insurance investigator.,"$13,886","$13,886"
https://www.boxofficemojo.com/search/?q=Requiem+for+a+Dream,Requiem for a Dream,nan,"$3,635,482","$3,754,626","$7,390,108"
https://www.boxofficemojo.com/search/?q=Toy+Story,Toy Story,nan,"$223,225,679","$171,210,907","$373,554,033"
https://www.boxofficemojo.com/search/?q=Hasta+la+vista,Come as You Are,nan,"Three guys in their twenties love wine and women but they are still virgins. Under the guise of a wine tour they embark on a journey to Spain hoping to have their first sexual experience. Jozef is blind, Philip is paralyzed from the neck down and Lars is in a wheelchair with a brain tumor, but they're not going to let anything stand in their way...","$2,720,777","$2,720,777"
https://www.boxofficemojo.com/search/?q=Papillon,Papillon,nan,"$2,335,896","$7,725,007","$10,060,903"
https://www.boxofficemojo.com/search/?q=The+Bridges+of+Madison+County,The Bridges of Madison County,"$24,000,000","$71,516,617","$110,500,000","$182,016,617"
https://www.boxofficemojo.com/search/?q=Unforgiven,Unforgiven,nan,"$101,157,447","$58,000,000","$159,157,447"
https://www.boxofficemojo.com/search/?q=The+Red+Shoes,The Red Shoes,nan,A young ballet dancer is torn between the man she loves and her pursuit to become a prima ballerina.,"$30,846","$30,846"
https://www.boxofficemojo.com/search/?q=The+Hate+U+Give,The Hate U Give,"$23,000,000","$29,719,483","$5,214,526","$34,934,009"
https://www.boxofficemojo.com/search/?q=Laurence+Anyways,Laurence Anyways,nan,A drama that charts ten years in a transgender woman's relationship with her lover.,"$399,784","$399,784"
https://www.boxofficemojo.com/search/?q=La+La+Land,La La Land,"$30,000,000","$151,101,803","$297,762,541","$448,864,344"
https://www.boxofficemojo.com/search/?q=Manchester+By+the+Sea,Manchester by the Sea,"$9,000,000","$47,695,371","$31,292,777","$78,988,148"
https://www.boxofficemojo.com/search/?q=Fantastic+Mr.+Fox,Fantastic Mr. Fox,"$40,000,000","$21,002,919","$25,470,426","$46,473,345"
https://www.boxofficemojo.com/search/?q=Just+Mercy,Just Mercy,"$25,000,000","$36,001,502","$14,400,000","$50,401,502"
https://www.boxofficemojo.com/search/?q=The+Breadwinner,The Breadwinner,nan,"$313,215","$2,476,999","$2,790,214"
https://www.boxofficemojo.com/search/?q=Das+Leben+der+Anderen,The Lives of Others,"$2,000,000","$11,286,112","$66,070,830","$77,356,942"
https://www.boxofficemojo.com/search/?q=Giu+la+Testa,Duck You Sucker,nan,A low-life bandit and an I.R.A. explosives expert rebel against the government and become heroes of the Mexican Revolution.,$980,$980
https://www.boxofficemojo.com/search/?q=Loving+Vincent,Loving Vincent,nan,"$6,735,118","$35,452,547","$42,187,665"
https://www.boxofficemojo.com/search/?q=Chugyeogja,The Chaser,nan,A disgraced ex-policeman who runs a small ring of prostitutes finds himself in a race against time when one of his women goes missing.,"$36,495,748","$36,495,748"
https://www.boxofficemojo.com/search/?q=Metropolis,Metropolis,nan,"$1,236,166","$113,545","$1,349,711"
https://www.boxofficemojo.com/search/?q=Pirates+of+the+Caribbean:+The+Curse+of+the+Black+Pearl,Pirates of the Caribbean: The Curse of the Black Pearl,"$140,000,000","$305,413,918","$348,850,097","$654,264,015"
https://www.boxofficemojo.com/search/?q=Blanche+Nuit,Snow White: The Sequel,nan,"Follows what happens to Snow White and Prince Charming after their marriage, including the Prince's sexual trysts with Sleeping Beauty and Cinderella.","$56,253","$56,253"
https://www.boxofficemojo.com/search/?q=Per+un+pugno+di+dollari,A Fistful of Dollars,nan,"$14,500,000","$16,248","$14,516,248"
https://www.boxofficemojo.com/search/?q=Kubo+And+The+Two+Strings,Kubo and the Two Strings,"$60,000,000","$48,023,088","$28,226,350","$76,249,438"
https://www.boxofficemojo.com/search/?q=Ryan's+Daughter,Ryan's Daughter,nan,"Set in the wake of the 1916 Easter Rising, a married woman in a small Irish village has an affair with a troubled British officer.","$8,538","$8,538"
https://www.boxofficemojo.com/search/?q=One+Piece+Film+Z,One Piece Film Z,nan,A former Marine stands in the way of the Straw Hat Pirates.,"$74,223,861","$74,223,861"
https://www.boxofficemojo.com/search/?q=Un+Sac+De+Billes,A Bag of Marbles,nan,"$411,318","$10,487,680","$10,898,998"
https://www.boxofficemojo.com/search/?q=Captain+Phillips,Captain Phillips,"$55,000,000","$107,100,855","$111,690,956","$218,791,811"
https://www.boxofficemojo.com/search/?q=Parched,Parched,nan,"In the arid landscape of Rajasthan, four women navigate their way through personal and cultural difficulties.","$1,584,153","$1,584,153"
https://www.boxofficemojo.com/search/?q=Me+Before+You,Me Before You,"$20,000,000","$56,245,075","$152,069,111","$208,314,186"
https://www.boxofficemojo.com/search/?q=Kill+Bill:+Volume+1,Kill Bill: Vol. 1,"$30,000,000","$70,099,045","$110,800,220","$180,899,265"
https://www.boxofficemojo.com/search/?q=Blade+Runner,Blade Runner,nan,"$32,868,943","$8,803,219","$41,672,162"
https://www.boxofficemojo.com/search/?q=The+Avengers,The Avengers,"$220,000,000","$623,357,910","$895,457,605","$1,518,815,515"
